index,budget,id,original_language,original_title,overview,popularity,release_date,revenue,runtime,tagline,title,vote_average,vote_count,genres,keywords,production_companies,production_countries,year,month,date,spoken_languages,cast,director,exec_prod,screenplay,composer,budget_range,runtime_range,century,genre,production_company,production_country,spoken_language,overview_length,num_spoken_languages,top30cast_yn,top100directors_yn,top100exec_prod_yn,top100screenplays_yn,top100composers_yn,top100prod_comp_yn,top15prod_country_yn
1019,55000000,5176,en,3:10 to Yuma,"In Arizona in the late 1800's, infamous outlaw Ben Wade and his vicious gang of thieves and murderers have plagued the Southern Railroad. When Wade is captured, Civil War veteran Dan Evans, struggling to survive on his drought-plagued ranch, volunteers to deliver him alive to the ""3:10 to Yuma"", a train that will take the killer to trial.",48.80108900000001,2007-09-06,70016220,122.0,Time waits for one man.,3:10 to Yuma,6.9,1188,['Western'],"['saloon', 'hero', 'liberation of prisoners', 'transport of prisoners', 'wilderness', 'dying and death', 'race against time', 'railway car', 'stetson', 'rivalry', 'gang', 'gunfight', 'crime', 'family', 'psychological', 'dishonesty', 'heroic mission', 'righting the wronged', 'chases and races', 'parents and children', 'mind and soul']","['Tree Line Films', 'Lionsgate', 'Relativity Media', 'Yuma']",['United States of America'],2007.0,9.0,6.0,['English'],"['Russell Crowe', 'Christian Bale', 'Logan Lerman', 'Dallas Roberts', 'Peter Fonda']",James Mangold,Lynwood Spinks,Michael Brandt,,50-100mil,120-130min,2000s,Western,Tree Line Films,United States of America,English,340,1,0,0,0,0,0,1,1
1020,48000000,260346,en,Taken 3,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",88.84477700000002,2014-12-16,325771424,109.0,It Ends Here,Taken 3,6.1,2200,"['Thriller', 'Action']","['revenge', 'murder', 'on the run', 'fugitive', 'framed', 'father daughter relationship', 'framed for murder']","['Twentieth Century Fox Film Corporation', 'M6 Films', 'Canal+', 'Grive Productions', 'EuropaCorp', 'Ciné+', 'M6', 'TSG Entertainment', 'Taken 3']","['France', 'United States of America']",2014.0,12.0,16.0,['English'],"['Liam Neeson', 'Forest Whitaker', 'Maggie Grace', 'Famke Janssen', 'Dougray Scott']",Olivier Megaton,,,Nathaniel Méchaly,40-50mil,100-110min,2010s,Thriller,Twentieth Century Fox Film Corporation,France,English,278,1,0,0,0,0,1,1,0
1021,48000000,1389,en,Out of Sight,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law. Variety hails Out of Sight as ""a sly, sexy, vastly entertaining film.""",16.000178,1998-06-26,77745568,123.0,Opposites attract.,Out of Sight,6.5,333,"['Romance', 'Comedy', 'Crime']","['journalist', 'bedroom', 'purse', 'trunk', 'elmore leonard']","['Universal Pictures', 'Jersey Films']",['United States of America'],1998.0,6.0,26.0,['English'],"['George Clooney', 'Jennifer Lopez', 'Ving Rhames', 'Don Cheadle', 'Albert Brooks']",Steven Soderbergh,Barry Sonnenfeld,Scott Frank,David Holmes,40-50mil,120-130min,1990s,Romance,Universal Pictures,United States of America,English,351,1,0,0,0,0,1,1,1
1022,47000000,9894,en,The Cable Guy,"When recently single Steven moves into his new apartment, cable guy Chip comes to hook him up -- and doesn't let go. Initially, Chip is just overzealous in his desire to be Steven's pal, but when Steven tries to end the ""friendship,"" Chip shows his dark side. He begins stalking Steven, who's left to fend for himself because no one else can believe Chip's capable of such behavior.",19.525659,1996-06-10,102825796,96.0,There's no such thing as free cable.,The Cable Guy,5.7,594,"['Comedy', 'Drama', 'Thriller']","['prison', 'prostitute', 'karaoke', 'dark comedy', 'cable guy']",['Columbia Pictures Corporation'],['United States of America'],1996.0,6.0,10.0,['English'],"['Jim Carrey', 'Matthew Broderick', 'Leslie Mann', 'Jack Black', 'George Segal']",Ben Stiller,Brad Grey,Lou Holtz Jr.,,40-50mil,90-100min,1990s,Comedy,Columbia Pictures Corporation,United States of America,English,382,1,0,0,0,0,0,0,1
1023,0,7504,hi,1947: Earth,It's 1947 and the borderlines between India and Pakistan are being drawn. A young girl bears witnesses to tragedy as her ayah is caught between the love of two men and the rising tide of political and religious violence.,1.246883,1998-09-16,528972,101.0,,Earth,6.6,9,['Drama'],"['based on novel', 'war of independence', 'period drama', 'woman director', 'partition', '1940s', 'lahore']",['Cracking the Earth Films'],"['Canada', 'India']",1998.0,9.0,16.0,['हिन्दी'],"['Aamir Khan', 'Nandita Das', 'Maia Sethna', 'Kitu Gidwani', 'Arif Zakaria']",Deepa Mehta,,Deepa Mehta,A. R. Rahman,0-5mil,100-110min,1990s,Drama,Cracking the Earth Films,Canada,हिन्दी,220,1,1,0,0,0,0,0,0
1024,47000000,8592,en,Dick Tracy,"The comic strip detective finds his life vastly complicated when Breathless Mahoney makes advances towards him while he is trying to battle Big Boy Caprice's united mob,",7.859226,1990-06-15,103738726,103.0,Their turf. Their game. Their rules. They didn't count on HIS law...,Dick Tracy,5.9,251,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']","['corruption', 'crime fighter', 'gangster boss', 'investigation', 'based on comic strip', 'policeman']",['Touchstone Pictures'],['United States of America'],1990.0,6.0,15.0,['English'],"['Warren Beatty', 'Al Pacino', 'Madonna', 'Charlie Korsmo', 'Glenne Headly']",Warren Beatty,,Jim Cash,Alan Silvestri,40-50mil,100-110min,1990s,Adventure,Touchstone Pictures,United States of America,English,169,1,1,0,0,0,1,0,1
1025,48000000,913,en,The Thomas Crown Affair,"A very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective.",18.102572,1999-08-06,124305181,113.0,How do you get the man who has everything?,The Thomas Crown Affair,6.6,339,"['Drama', 'Crime', 'Romance']","['martinique', 'claude monet', 'famous painting', 'glider', 'insurance agent', 'missing painting', 'stolen painting', 'valuable painting', 'rich people']","['Irish Dreamtime', 'Metro-Goldwyn-Mayer (MGM)']",['United States of America'],1999.0,8.0,6.0,['English'],"['Pierce Brosnan', 'Rene Russo', 'Denis Leary', 'Ben Gazzara', 'Frankie Faison']",John McTiernan,,Leslie Dixon,Bill Conti,40-50mil,110-120min,1990s,Drama,Irish Dreamtime,United States of America,English,123,1,1,0,0,0,0,0,1
1026,48000000,11091,en,Riding in Cars with Boys,"A single mother, with dreams of becoming a writer, has a son at the age of 15 in 1965, and goes through a failed marriage with the drug-addicted father.",7.226114999999999,2001-10-19,35743308,132.0,One day can make your life; one day can ruin your life. All life is is four or five big days that change everything.,Riding in Cars with Boys,6.5,103,"['Comedy', 'Drama', 'Romance']","['baby', 'becoming an adult', 'puberty', 'dream', 'drug addiction', 'wife', 'unwillingly pregnant', 'writer', 'youth', 'marriage problems', 'woman director']",['Columbia Pictures'],['United States of America'],2001.0,10.0,19.0,['English'],"['Drew Barrymore', 'Steve Zahn', 'Adam Garcia', 'Brittany Murphy', 'Logan Lerman']",Penny Marshall,,Morgan Ward,Hans Zimmer,40-50mil,130-140min,2000s,Comedy,Columbia Pictures,United States of America,English,152,1,1,0,0,0,1,1,1
1027,15000000,1368,en,First Blood,"When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, the Vietnam vet snaps, runs for the hills and rat-a-tat-tats his way into the action-movie hall of fame. Hounded by a relentless sheriff, Rambo employs heavy-handed guerilla tactics to shake the cops off his tail.",63.071046,1982-10-22,125212904,93.0,This time he's fighting for his life.,First Blood,7.2,1488,"['Action', 'Adventure', 'Thriller', 'War']","['prison', 'vietnam veteran', 'falsely accused', 'police brutality', 'sheriff', 'guerrilla', 'submachine gun', 'gun', 'destroy', 'self-defense', 'vietnam', 'vietnam war', 'prosecution', 'dying and death', 'village and town', 'police operation', 'attempt to escape', 'matter of life and death', 'survivor', 'tramp', 'national guard', 'weapon', 'firearm', 'police', 'escape']",['Orion Pictures'],['United States of America'],1982.0,10.0,22.0,['English'],"['Sylvester Stallone', 'Richard Crenna', 'Brian Dennehy', 'Bill McKinney', 'Jack Starrett']",Ted Kotcheff,Mario Kassar,Sylvester Stallone,Jerry Goldsmith,10-20mil,90-100min,1980s,Action,Orion Pictures,United States of America,English,312,1,1,0,0,0,0,0,1
1029,47000000,5393,en,Happily N'Ever After,"An alliance of evil-doers, led by Frieda, looks to take over Fairy Tale Land. But when Ella realizes her stepmother is out to ruin her storybook existence, she takes a dramatic turn and blossoms into the leader of the resistance effort.",10.410933,2006-09-14,38085778,75.0,Fairy Tale Endings Aren't What They Used To Be,Happily N'Ever After,4.6,104,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']","['dwarves', 'cinderella', 'wolf', 'bad mother-in-law', 'prince', 'fairy tale', 'little red riding hood', 'step mother', 'wizardry', 'princess', 'sleeping beauty', 'rumpelstilzchen', 'good and bad', 'intern', 'woman director']","['Vanguard Films', 'Lionsgate', 'Odyssey', 'Nitrogen Studios Canada']","['Germany', 'United States of America']",2006.0,9.0,14.0,['English'],"['George Carlin', 'Andy Dick', 'Sarah Michelle Gellar', 'Lisa Kaplan', 'Michael McShane']",Yvette Kaplan,Ralph Kamp,Robert Moreland,,40-50mil,<90min,2000s,Animation,Vanguard Films,Germany,English,236,1,1,0,0,0,0,0,1
1030,47000000,9095,en,Mary Reilly,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",6.0672120000000005,1996-02-23,12379402,104.0,The untold story of Jekyll and Hyde,Mary Reilly,5.7,74,"['Drama', 'Horror', 'Thriller', 'Romance']","['servant', 'monster', 'laboratory', 'jekyll and hyde', 'housemaid', '19th century']","['TriStar Pictures', 'NFH Productions']",['United States of America'],1996.0,2.0,23.0,['English'],"['Julia Roberts', 'John Malkovich', 'George Cole', 'Michael Gambon', 'Glenn Close']",Stephen Frears,Lynn Pleshette,Christopher Hampton,George Fenton,40-50mil,100-110min,1990s,Drama,TriStar Pictures,United States of America,English,90,1,0,0,0,0,0,0,1
1031,38000000,8874,en,My Best Friend's Wedding,"When she receives word that her longtime platonic pal Michael O'Neal is getting married to debutante Kimberly Wallace, food critic Julianne Potter realizes her true feelings for Michael -- and sets out to sabotage the wedding.",15.401855,1997-06-19,299288605,105.0,It's about finding the love of your life. And deciding what to do about it.,My Best Friend's Wedding,6.3,584,"['Comedy', 'Romance']","['karaoke', 'marriage proposal', 'new love', ""love of one's life"", 'kiss', 'man-woman relation', 'secret love', 'wedding']",['TriStar Pictures'],['United States of America'],1997.0,6.0,19.0,"['English', 'Français', 'Italiano']","['Julia Roberts', 'Dermot Mulroney', 'Cameron Diaz', 'Rupert Everett', 'Philip Bosco']",P.J. Hogan,Patricia Whitcher,Ronald Bass,James Newton Howard,30-40mil,100-110min,1990s,Comedy,TriStar Pictures,United States of America,English,226,3,0,1,0,0,1,0,1
1033,46000000,320,en,Insomnia,Two Los Angeles homicide detectives are dispatched to a northern town where the sun doesn't set to investigate the methodical murder of a local teen.,41.322708,2002-05-24,113714830,118.0,A tough cop. A brilliant killer. An unspeakable crime.,Insomnia,6.8,1148,"['Crime', 'Mystery', 'Thriller']","['detective', 'confession', 'fbi', 'homicide', 'blackmail', 'suspect', 'love', 'murder', 'los angeles', 'teenager', 'neo-noir']","['Section Eight', 'Alcon Entertainment', 'Witt/Thomas Productions']",['United States of America'],2002.0,5.0,24.0,['English'],"['Al Pacino', 'Robin Williams', 'Hilary Swank', 'Maura Tierney', 'Martin Donovan']",Christopher Nolan,George Clooney,Hillary Seitz,David Julyan,40-50mil,110-120min,2000s,Crime,Section Eight,United States of America,English,149,1,0,1,1,0,0,0,1
1034,46000000,199,en,Star Trek: First Contact,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.",25.6713,1996-11-21,150000000,111.0,Resistance is futile.,Star Trek: First Contact,7.0,661,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['federation', 'starfleet', 'borg', 'enterprise-e', 'cyborg', 'montana', 'resistance', 'inventor', 'repayment', 'obsession', 'business start-up', 'space opera']","['Paramount Pictures', 'Digital Image Associates']",['United States of America'],1996.0,11.0,21.0,['English'],"['Patrick Stewart', 'Jonathan Frakes', 'Brent Spiner', 'LeVar Burton', 'Michael Dorn']",Jonathan Frakes,Marty Hornstein,Ronald D. Moore,Jerry Goldsmith,40-50mil,110-120min,1990s,Science Fiction,Paramount Pictures,United States of America,English,306,1,1,0,0,0,0,1,1
1035,47000000,20533,en,Jonah Hex,"Gunslinger Jonah Hex (Josh Brolin) is appointed by President Ulysses Grant to track down terrorist Quentin Turnbull (John Malkovich), a former Confederate officer determined on unleashing hell on earth. Jonah not only secures freedom by accepting this task, he also gets revenge on the man who slayed his wife and child. Megan Fox plays a prostitute as well as Jonah Hex's love interst in the film.",22.581313,2010-06-18,10539000,80.0,Revenge gets ugly.,Jonah Hex,4.4,420,"['Action', 'Western', 'Drama', 'Fantasy', 'Thriller']","['gunslinger', 'usa', 'dc comics', 'hell', 'facial scar', 'death', 'confederate', 'tomahawk']",['Warner Bros.'],['United States of America'],2010.0,6.0,18.0,['English'],"['Josh Brolin', 'John Malkovich', 'Megan Fox', 'Michael Fassbender', 'Will Arnett']",Jimmy Hayward,John Goldstone,Brian Taylor,Marco Beltrami,40-50mil,<90min,2010s,Action,Warner Bros.,United States of America,English,398,1,1,0,0,0,0,1,1
1036,46000000,10684,en,Courage Under Fire,"A US Army officer had made a ""friendly fire"" mistake that was covered up and he was reassigned to a desk job. Later he was tasked to investigate a female chopper commander's worthiness to be awarded the Medal of Honor posthumously. At first all seemed in order then he begins to notice inconsistencies between the testimonies of the witnesses....",12.971122,1996-07-04,100860818,117.0,A medal for honor. A search for justice. A battle for truth.,Courage Under Fire,6.2,232,"['Drama', 'Thriller', 'Mystery', 'War']","['gulf war', 'pilot', 'u.s. army', 'praise', 'rescue mission', 'dead soldier', 'tank', 'medal']",['Fox 2000 Pictures'],['United States of America'],1996.0,7.0,4.0,['English'],"['Denzel Washington', 'Meg Ryan', 'Lou Diamond Phillips', 'Matt Damon', 'Michael Moriarty']",Edward Zwick,,Patrick Sheane Duncan,James Horner,40-50mil,110-120min,1990s,Drama,Fox 2000 Pictures,United States of America,English,346,1,0,0,0,0,1,0,1
1037,45000000,1624,en,Liar Liar,"Fletcher Reede is a fast-talking attorney and habitual liar. When his son Max blows out the candles on his fifth birthday he has just one wish - that his dad will stop lying for 24 hours. When Max's wish comes true, Fletcher discovers that his mouth has suddenly become his biggest liability.",26.721386,1997-03-21,181000000,86.0,Trust me.,Liar Liar,6.4,1424,['Comedy'],"['california', 'workaholic', 'birthday', 'lie', 'pregnancy and birth', 'wish', '1990s']","['Imagine Entertainment', 'Universal Pictures']",['United States of America'],1997.0,3.0,21.0,['English'],"['Jim Carrey', 'Maura Tierney', 'Cary Elwes', 'Jennifer Tilly', 'Swoosie Kurtz']",Tom Shadyac,Michael Bostick,,John Debney,40-50mil,<90min,1990s,Comedy,Imagine Entertainment,United States of America,English,292,1,0,0,0,0,0,1,1
